departing_port,arriving_port,airline,month,year_month,year,sectors_scheduled,sectors_flown,arrivals_on_time,arrivals_delayed,cancellations,cancellations_pct,delay_rate,is_high_delay,avg_max_humidity_dep,avg_max_temp_dep,avg_min_humidity_dep,avg_min_temp_dep,avg_rainfall_on_rainy_days_dep,avg_rainfall_per_day_dep,avg_wind_speed_dep,days_above_35C_dep,days_high_humidity_dep,days_high_wind_dep,days_in_month_dep,extreme_weather_days_dep,heavy_rain_days_dep,max_daily_rainfall_dep,max_temperature_dep,max_wind_speed_dep,min_temperature_dep,rainy_days_dep,temp_range_mean_dep,temp_volatility_dep,wind_speed_std_dep,avg_max_humidity_arr,avg_max_temp_arr,avg_min_humidity_arr,avg_min_temp_arr,avg_rainfall_on_rainy_days_arr,avg_rainfall_per_day_arr,avg_wind_speed_arr,days_above_35C_arr,days_high_humidity_arr,days_high_wind_arr,days_in_month_arr,extreme_weather_days_arr,heavy_rain_days_arr,max_daily_rainfall_arr,max_temperature_arr,max_wind_speed_arr,min_temperature_arr,rainy_days_arr,temp_range_mean_arr,temp_volatility_arr,wind_speed_std_arr,month_num,n_public_holidays_act,n_public_holidays_nsw,n_public_holidays_nt,n_public_holidays_qld,n_public_holidays_sa,n_public_holidays_tas,n_public_holidays_vic,n_public_holidays_wa,n_public_holidays_national,n_public_holidays_total,has_major_holiday,school_holiday_days,pct_school_holiday
Melbourne,Sydney,Qantas,2017-01-01,2017-01,2017,861.0,847.0,748.0,99.0,14.0,1.6260162601626018,0.1168831168831168,0,87.96774193548387,27.603225806451615,35.32258064516129,14.696774193548388,3.8666666666666663,0.7483870967741936,5.0116129032258065,3.0,10,0.0,31,7,1.0,16.0,38.3,7.66,8.9,6.0,12.906451612903227,4.933333333333334,1.5130148639371075,87.83870967741936,30.14516129032258,48.03225806451613,21.19677419354839,4.1499999999999995,1.6064516129032258,6.289677419354838,8.0,12,3.0,31,14,2.0,14.6,39.6,8.68,18.3,12.0,8.948387096774193,4.14,1.3292089975394332,1,3,3,3,3,3,2,3,3,2,3,0,28,0.9032
Sydney,Melbourne,Qantas,2017-01-01,2017-01,2017,867.0,851.0,732.0,119.0,16.0,1.845444059976932,0.1398354876615746,0,87.83870967741936,30.14516129032258,48.03225806451613,21.19677419354839,4.1499999999999995,1.6064516129032258,6.289677419354838,8.0,12,3.0,31,14,2.0,14.6,39.6,8.68,18.3,12.0,8.948387096774193,4.14,1.3292089975394332,87.96774193548387,27.603225806451615,35.32258064516129,14.696774193548388,3.8666666666666663,0.7483870967741936,5.0116129032258065,3.0,10,0.0,31,7,1.0,16.0,38.3,7.66,8.9,6.0,12.906451612903227,4.933333333333334,1.5130148639371075,1,3,3,3,3,3,2,3,3,2,3,0,28,0.9032
Melbourne,Sydney,Tigerair Australia,2017-01-01,2017-01,2017,246.0,240.0,180.0,60.0,6.0,2.4390243902439024,0.25,0,87.96774193548387,27.603225806451615,35.32258064516129,14.696774193548388,3.8666666666666663,0.7483870967741936,5.0116129032258065,3.0,10,0.0,31,7,1.0,16.0,38.3,7.66,8.9,6.0,12.906451612903227,4.933333333333334,1.5130148639371075,87.83870967741936,30.14516129032258,48.03225806451613,21.19677419354839,4.1499999999999995,1.6064516129032258,6.289677419354838,8.0,12,3.0,31,14,2.0,14.6,39.6,8.68,18.3,12.0,8.948387096774193,4.14,1.3292089975394332,1,3,3,3,3,3,2,3,3,2,3,0,28,0.9032
Sydney,Melbourne,Tigerair Australia,2017-01-01,2017-01,2017,246.0,240.0,176.0,64.0,6.0,2.4390243902439024,0.2666666666666666,1,87.83870967741936,30.14516129032258,48.03225806451613,21.19677419354839,4.1499999999999995,1.6064516129032258,6.289677419354838,8.0,12,3.0,31,14,2.0,14.6,39.6,8.68,18.3,12.0,8.948387096774193,4.14,1.3292089975394332,87.96774193548387,27.603225806451615,35.32258064516129,14.696774193548388,3.8666666666666663,0.7483870967741936,5.0116129032258065,3.0,10,0.0,31,7,1.0,16.0,38.3,7.66,8.9,6.0,12.906451612903227,4.933333333333334,1.5130148639371075,1,3,3,3,3,3,2,3,3,2,3,0,28,0.9032
Melbourne,Sydney,Virgin Australia,2017-01-01,2017-01,2017,671.0,650.0,603.0,47.0,21.0,3.129657228017884,0.0723076923076923,0,87.96774193548387,27.603225806451615,35.32258064516129,14.696774193548388,3.8666666666666663,0.7483870967741936,5.0116129032258065,3.0,10,0.0,31,7,1.0,16.0,38.3,7.66,8.9,6.0,12.906451612903227,4.933333333333334,1.5130148639371075,87.83870967741936,30.14516129032258,48.03225806451613,21.19677419354839,4.1499999999999995,1.6064516129032258,6.289677419354838,8.0,12,3.0,31,14,2.0,14.6,39.6,8.68,18.3,12.0,8.948387096774193,4.14,1.3292089975394332,1,3,3,3,3,3,2,3,3,2,3,0,28,0.9032
Sydney,Melbourne,Virgin Australia,2017-01-01,2017-01,2017,657.0,638.0,583.0,55.0,19.0,2.89193302891933,0.0862068965517241,0,87.83870967741936,30.14516129032258,48.03225806451613,21.19677419354839,4.1499999999999995,1.6064516129032258,6.289677419354838,8.0,12,3.0,31,14,2.0,14.6,39.6,8.68,18.3,12.0,8.948387096774193,4.14,1.3292089975394332,87.96774193548387,27.603225806451615,35.32258064516129,14.696774193548388,3.8666666666666663,0.7483870967741936,5.0116129032258065,3.0,10,0.0,31,7,1.0,16.0,38.3,7.66,8.9,6.0,12.906451612903227,4.933333333333334,1.5130148639371075,1,3,3,3,3,3,2,3,3,2,3,0,28,0.9032
Melbourne,Sydney,Jetstar,2017-02-01,2017-02,2017,359.0,342.0,203.0,139.0,17.0,4.735376044568245,0.4064327485380117,1,89.78571428571429,26.682142857142857,34.17857142857143,12.9,5.959999999999999,1.0642857142857145,5.306071428571428,3.0,14,1.0,28,7,1.0,24.0,37.4,11.08,7.4,5.0,13.782142857142858,5.277777777777778,1.8181825261542632,87.78571428571429,29.021428571428572,53.67857142857143,20.50714285714286,9.6875,5.535714285714286,6.397857142857142,3.0,14,3.0,28,12,4.0,52.0,42.9,8.87,16.9,16.0,8.514285714285714,3.8777777777777778,1.2402549234460931,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sydney,Melbourne,Jetstar,2017-02-01,2017-02,2017,358.0,342.0,246.0,96.0,16.0,4.4692737430167595,0.2807017543859649,1,87.78571428571429,29.021428571428572,53.67857142857143,20.50714285714286,9.6875,5.535714285714286,6.397857142857142,3.0,14,3.0,28,12,4.0,52.0,42.9,8.87,16.9,16.0,8.514285714285714,3.8777777777777778,1.2402549234460931,89.78571428571429,26.682142857142857,34.17857142857143,12.9,5.959999999999999,1.0642857142857145,5.306071428571428,3.0,14,1.0,28,7,1.0,24.0,37.4,11.08,7.4,5.0,13.782142857142858,5.277777777777778,1.8181825261542632,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Melbourne,Sydney,Qantas,2017-02-01,2017-02,2017,966.0,938.0,754.0,184.0,28.0,2.898550724637681,0.1961620469083155,0,89.78571428571429,26.682142857142857,34.17857142857143,12.9,5.959999999999999,1.0642857142857145,5.306071428571428,3.0,14,1.0,28,7,1.0,24.0,37.4,11.08,7.4,5.0,13.782142857142858,5.277777777777778,1.8181825261542632,87.78571428571429,29.021428571428572,53.67857142857143,20.50714285714286,9.6875,5.535714285714286,6.397857142857142,3.0,14,3.0,28,12,4.0,52.0,42.9,8.87,16.9,16.0,8.514285714285714,3.8777777777777778,1.2402549234460931,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sydney,Melbourne,Qantas,2017-02-01,2017-02,2017,970.0,937.0,764.0,173.0,33.0,3.402061855670103,0.1846318036286019,0,87.78571428571429,29.021428571428572,53.67857142857143,20.50714285714286,9.6875,5.535714285714286,6.397857142857142,3.0,14,3.0,28,12,4.0,52.0,42.9,8.87,16.9,16.0,8.514285714285714,3.8777777777777778,1.2402549234460931,89.78571428571429,26.682142857142857,34.17857142857143,12.9,5.959999999999999,1.0642857142857145,5.306071428571428,3.0,14,1.0,28,7,1.0,24.0,37.4,11.08,7.4,5.0,13.782142857142858,5.277777777777778,1.8181825261542632,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Melbourne,Sydney,Tigerair Australia,2017-02-01,2017-02,2017,224.0,217.0,120.0,97.0,7.0,3.125,0.4470046082949309,1,89.78571428571429,26.682142857142857,34.17857142857143,12.9,5.959999999999999,1.0642857142857145,5.306071428571428,3.0,14,1.0,28,7,1.0,24.0,37.4,11.08,7.4,5.0,13.782142857142858,5.277777777777778,1.8181825261542632,87.78571428571429,29.021428571428572,53.67857142857143,20.50714285714286,9.6875,5.535714285714286,6.397857142857142,3.0,14,3.0,28,12,4.0,52.0,42.9,8.87,16.9,16.0,8.514285714285714,3.8777777777777778,1.2402549234460931,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sydney,Melbourne,Tigerair Australia,2017-02-01,2017-02,2017,223.0,217.0,119.0,98.0,6.0,2.690582959641256,0.4516129032258064,1,87.78571428571429,29.021428571428572,53.67857142857143,20.50714285714286,9.6875,5.535714285714286,6.397857142857142,3.0,14,3.0,28,12,4.0,52.0,42.9,8.87,16.9,16.0,8.514285714285714,3.8777777777777778,1.2402549234460931,89.78571428571429,26.682142857142857,34.17857142857143,12.9,5.959999999999999,1.0642857142857145,5.306071428571428,3.0,14,1.0,28,7,1.0,24.0,37.4,11.08,7.4,5.0,13.782142857142858,5.277777777777778,1.8181825261542632,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Melbourne,Sydney,Virgin Australia,2017-02-01,2017-02,2017,713.0,676.0,531.0,145.0,37.0,5.189340813464235,0.2144970414201183,0,89.78571428571429,26.682142857142857,34.17857142857143,12.9,5.959999999999999,1.0642857142857145,5.306071428571428,3.0,14,1.0,28,7,1.0,24.0,37.4,11.08,7.4,5.0,13.782142857142858,5.277777777777778,1.8181825261542632,87.78571428571429,29.021428571428572,53.67857142857143,20.50714285714286,9.6875,5.535714285714286,6.397857142857142,3.0,14,3.0,28,12,4.0,52.0,42.9,8.87,16.9,16.0,8.514285714285714,3.8777777777777778,1.2402549234460931,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sydney,Melbourne,Virgin Australia,2017-02-01,2017-02,2017,699.0,659.0,521.0,138.0,40.0,5.7224606580829755,0.2094081942336874,0,87.78571428571429,29.021428571428572,53.67857142857143,20.50714285714286,9.6875,5.535714285714286,6.397857142857142,3.0,14,3.0,28,12,4.0,52.0,42.9,8.87,16.9,16.0,8.514285714285714,3.8777777777777778,1.2402549234460931,89.78571428571429,26.682142857142857,34.17857142857143,12.9,5.959999999999999,1.0642857142857145,5.306071428571428,3.0,14,1.0,28,7,1.0,24.0,37.4,11.08,7.4,5.0,13.782142857142858,5.277777777777778,1.8181825261542632,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Melbourne,Sydney,Jetstar,2017-03-01,2017-03,2017,395.0,386.0,204.0,182.0,9.0,2.278481012658228,0.4715025906735751,1,89.87096774193549,27.76129032258065,38.45161290322581,14.425806451612903,2.5833333333333335,1.0,4.78258064516129,0.0,16,1.0,31,10,0.0,6.4,34.6,8.95,7.6,12.0,13.33548387096774,4.223333333333334,1.6718173100789362,93.16129032258064,25.916129032258063,68.6774193548387,19.766666666666666,11.429999999999998,7.374193548387097,6.668387096774193,0.0,22,7.0,31,20,9.0,29.2,31.9,12.1,16.2,20.0,6.093333333333334,2.1499999999999995,2.2201728112532044,3,1,0,0,0,1,1,1,1,0,2,0,0,0.0
Sydney,Melbourne,Jetstar,2017-03-01,2017-03,2017,395.0,384.0,237.0,147.0,11.0,2.7848101265822782,0.3828125,1,93.16129032258064,25.916129032258063,68.6774193548387,19.766666666666666,11.429999999999998,7.374193548387097,6.668387096774193,0.0,22,7.0,31,20,9.0,29.2,31.9,12.1,16.2,20.0,6.093333333333334,2.1499999999999995,2.2201728112532044,89.87096774193549,27.76129032258065,38.45161290322581,14.425806451612903,2.5833333333333335,1.0,4.78258064516129,0.0,16,1.0,31,10,0.0,6.4,34.6,8.95,7.6,12.0,13.33548387096774,4.223333333333334,1.6718173100789362,3,1,0,0,0,1,1,1,1,0,2,0,0,0.0
Melbourne,Sydney,Qantas,2017-03-01,2017-03,2017,1056.0,1004.0,706.0,298.0,52.0,4.924242424242424,0.2968127490039841,1,89.87096774193549,27.76129032258065,38.45161290322581,14.425806451612903,2.5833333333333335,1.0,4.78258064516129,0.0,16,1.0,31,10,0.0,6.4,34.6,8.95,7.6,12.0,13.33548387096774,4.223333333333334,1.6718173100789362,93.16129032258064,25.916129032258063,68.6774193548387,19.766666666666666,11.429999999999998,7.374193548387097,6.668387096774193,0.0,22,7.0,31,20,9.0,29.2,31.9,12.1,16.2,20.0,6.093333333333334,2.1499999999999995,2.2201728112532044,3,1,0,0,0,1,1,1,1,0,2,0,0,0.0
Sydney,Melbourne,Qantas,2017-03-01,2017-03,2017,1059.0,1009.0,771.0,238.0,50.0,4.721435316336167,0.2358771060455897,0,93.16129032258064,25.916129032258063,68.6774193548387,19.766666666666666,11.429999999999998,7.374193548387097,6.668387096774193,0.0,22,7.0,31,20,9.0,29.2,31.9,12.1,16.2,20.0,6.093333333333334,2.1499999999999995,2.2201728112532044,89.87096774193549,27.76129032258065,38.45161290322581,14.425806451612903,2.5833333333333335,1.0,4.78258064516129,0.0,16,1.0,31,10,0.0,6.4,34.6,8.95,7.6,12.0,13.33548387096774,4.223333333333334,1.6718173100789362,3,1,0,0,0,1,1,1,1,0,2,0,0,0.0
Melbourne,Sydney,Tigerair Australia,2017-03-01,2017-03,2017,250.0,243.0,131.0,112.0,7.0,2.8000000000000003,0.4609053497942387,1,89.87096774193549,27.76129032258065,38.45161290322581,14.425806451612903,2.5833333333333335,1.0,4.78258064516129,0.0,16,1.0,31,10,0.0,6.4,34.6,8.95,7.6,12.0,13.33548387096774,4.223333333333334,1.6718173100789362,93.16129032258064,25.916129032258063,68.6774193548387,19.766666666666666,11.429999999999998,7.374193548387097,6.668387096774193,0.0,22,7.0,31,20,9.0,29.2,31.9,12.1,16.2,20.0,6.093333333333334,2.1499999999999995,2.2201728112532044,3,1,0,0,0,1,1,1,1,0,2,0,0,0.0
Sydney,Melbourne,Tigerair Australia,2017-03-01,2017-03,2017,249.0,243.0,140.0,103.0,6.0,2.4096385542168677,0.4238683127572016,1,93.16129032258064,25.916129032258063,68.6774193548387,19.766666666666666,11.429999999999998,7.374193548387097,6.668387096774193,0.0,22,7.0,31,20,9.0,29.2,31.9,12.1,16.2,20.0,6.093333333333334,2.1499999999999995,2.2201728112532044,89.87096774193549,27.76129032258065,38.45161290322581,14.425806451612903,2.5833333333333335,1.0,4.78258064516129,0.0,16,1.0,31,10,0.0,6.4,34.6,8.95,7.6,12.0,13.33548387096774,4.223333333333334,1.6718173100789362,3,1,0,0,0,1,1,1,1,0,2,0,0,0.0
Melbourne,Sydney,Virgin Australia,2017-03-01,2017-03,2017,822.0,761.0,534.0,227.0,61.0,7.420924574209247,0.2982917214191853,1,89.87096774193549,27.76129032258065,38.45161290322581,14.425806451612903,2.5833333333333335,1.0,4.78258064516129,0.0,16,1.0,31,10,0.0,6.4,34.6,8.95,7.6,12.0,13.33548387096774,4.223333333333334,1.6718173100789362,93.16129032258064,25.916129032258063,68.6774193548387,19.766666666666666,11.429999999999998,7.374193548387097,6.668387096774193,0.0,22,7.0,31,20,9.0,29.2,31.9,12.1,16.2,20.0,6.093333333333334,2.1499999999999995,2.2201728112532044,3,1,0,0,0,1,1,1,1,0,2,0,0,0.0
Sydney,Melbourne,Virgin Australia,2017-03-01,2017-03,2017,807.0,743.0,573.0,170.0,64.0,7.930607187112764,0.2288021534320323,0,93.16129032258064,25.916129032258063,68.6774193548387,19.766666666666666,11.429999999999998,7.374193548387097,6.668387096774193,0.0,22,7.0,31,20,9.0,29.2,31.9,12.1,16.2,20.0,6.093333333333334,2.1499999999999995,2.2201728112532044,89.87096774193549,27.76129032258065,38.45161290322581,14.425806451612903,2.5833333333333335,1.0,4.78258064516129,0.0,16,1.0,31,10,0.0,6.4,34.6,8.95,7.6,12.0,13.33548387096774,4.223333333333334,1.6718173100789362,3,1,0,0,0,1,1,1,1,0,2,0,0,0.0
Melbourne,Sydney,Jetstar,2017-04-01,2017-04,2017,375.0,362.0,246.0,116.0,13.0,3.4666666666666663,0.3204419889502762,1,90.06666666666666,20.58,46.8,10.876666666666669,7.014285714285714,3.2733333333333334,4.817666666666667,0.0,19,3.0,30,15,2.0,35.6,28.8,9.03,5.5,14.0,9.703333333333337,3.0724137931034488,1.9956187932107905,87.43333333333334,23.46333333333333,52.766666666666666,14.733333333333333,7.107692307692308,3.0799999999999996,5.020333333333332,0.0,11,3.0,30,7,2.0,30.8,29.4,8.82,10.3,13.0,8.729999999999999,1.9724137931034484,1.791340248265938,4,5,5,4,5,4,3,5,3,3,5,1,16,0.5333
Sydney,Melbourne,Jetstar,2017-04-01,2017-04,2017,376.0,364.0,243.0,121.0,12.0,3.1914893617021276,0.3324175824175824,1,87.43333333333334,23.46333333333333,52.766666666666666,14.733333333333333,7.107692307692308,3.0799999999999996,5.020333333333332,0.0,11,3.0,30,7,2.0,30.8,29.4,8.82,10.3,13.0,8.729999999999999,1.9724137931034484,1.791340248265938,90.06666666666666,20.58,46.8,10.876666666666669,7.014285714285714,3.2733333333333334,4.817666666666667,0.0,19,3.0,30,15,2.0,35.6,28.8,9.03,5.5,14.0,9.703333333333337,3.0724137931034488,1.9956187932107905,4,5,5,4,5,4,3,5,3,3,5,1,16,0.5333
Melbourne,Sydney,Qantas,2017-04-01,2017-04,2017,904.0,876.0,737.0,139.0,28.0,3.0973451327433628,0.158675799086758,0,90.06666666666666,20.58,46.8,10.876666666666669,7.014285714285714,3.2733333333333334,4.817666666666667,0.0,19,3.0,30,15,2.0,35.6,28.8,9.03,5.5,14.0,9.703333333333337,3.0724137931034488,1.9956187932107905,87.43333333333334,23.46333333333333,52.766666666666666,14.733333333333333,7.107692307692308,3.0799999999999996,5.020333333333332,0.0,11,3.0,30,7,2.0,30.8,29.4,8.82,10.3,13.0,8.729999999999999,1.9724137931034484,1.791340248265938,4,5,5,4,5,4,3,5,3,3,5,1,16,0.5333
Sydney,Melbourne,Qantas,2017-04-01,2017-04,2017,908.0,883.0,696.0,187.0,25.0,2.753303964757709,0.2117780294450736,0,87.43333333333334,23.46333333333333,52.766666666666666,14.733333333333333,7.107692307692308,3.0799999999999996,5.020333333333332,0.0,11,3.0,30,7,2.0,30.8,29.4,8.82,10.3,13.0,8.729999999999999,1.9724137931034484,1.791340248265938,90.06666666666666,20.58,46.8,10.876666666666669,7.014285714285714,3.2733333333333334,4.817666666666667,0.0,19,3.0,30,15,2.0,35.6,28.8,9.03,5.5,14.0,9.703333333333337,3.0724137931034488,1.9956187932107905,4,5,5,4,5,4,3,5,3,3,5,1,16,0.5333
Melbourne,Sydney,Tigerair Australia,2017-04-01,2017-04,2017,246.0,239.0,162.0,77.0,7.0,2.845528455284553,0.3221757322175732,1,90.06666666666666,20.58,46.8,10.876666666666669,7.014285714285714,3.2733333333333334,4.817666666666667,0.0,19,3.0,30,15,2.0,35.6,28.8,9.03,5.5,14.0,9.703333333333337,3.0724137931034488,1.9956187932107905,87.43333333333334,23.46333333333333,52.766666666666666,14.733333333333333,7.107692307692308,3.0799999999999996,5.020333333333332,0.0,11,3.0,30,7,2.0,30.8,29.4,8.82,10.3,13.0,8.729999999999999,1.9724137931034484,1.791340248265938,4,5,5,4,5,4,3,5,3,3,5,1,16,0.5333
Sydney,Melbourne,Tigerair Australia,2017-04-01,2017-04,2017,245.0,240.0,152.0,88.0,5.0,2.0408163265306123,0.3666666666666666,1,87.43333333333334,23.46333333333333,52.766666666666666,14.733333333333333,7.107692307692308,3.0799999999999996,5.020333333333332,0.0,11,3.0,30,7,2.0,30.8,29.4,8.82,10.3,13.0,8.729999999999999,1.9724137931034484,1.791340248265938,90.06666666666666,20.58,46.8,10.876666666666669,7.014285714285714,3.2733333333333334,4.817666666666667,0.0,19,3.0,30,15,2.0,35.6,28.8,9.03,5.5,14.0,9.703333333333337,3.0724137931034488,1.9956187932107905,4,5,5,4,5,4,3,5,3,3,5,1,16,0.5333
Melbourne,Sydney,Virgin Australia,2017-04-01,2017-04,2017,695.0,668.0,568.0,100.0,27.0,3.884892086330935,0.1497005988023952,0,90.06666666666666,20.58,46.8,10.876666666666669,7.014285714285714,3.2733333333333334,4.817666666666667,0.0,19,3.0,30,15,2.0,35.6,28.8,9.03,5.5,14.0,9.703333333333337,3.0724137931034488,1.9956187932107905,87.43333333333334,23.46333333333333,52.766666666666666,14.733333333333333,7.107692307692308,3.0799999999999996,5.020333333333332,0.0,11,3.0,30,7,2.0,30.8,29.4,8.82,10.3,13.0,8.729999999999999,1.9724137931034484,1.791340248265938,4,5,5,4,5,4,3,5,3,3,5,1,16,0.5333
Sydney,Melbourne,Virgin Australia,2017-04-01,2017-04,2017,695.0,665.0,533.0,132.0,30.0,4.316546762589928,0.1984962406015037,0,87.43333333333334,23.46333333333333,52.766666666666666,14.733333333333333,7.107692307692308,3.0799999999999996,5.020333333333332,0.0,11,3.0,30,7,2.0,30.8,29.4,8.82,10.3,13.0,8.729999999999999,1.9724137931034484,1.791340248265938,90.06666666666666,20.58,46.8,10.876666666666669,7.014285714285714,3.2733333333333334,4.817666666666667,0.0,19,3.0,30,15,2.0,35.6,28.8,9.03,5.5,14.0,9.703333333333337,3.0724137931034488,1.9956187932107905,4,5,5,4,5,4,3,5,3,3,5,1,16,0.5333
Melbourne,Sydney,Jetstar,2017-05-01,2017-05,2017,332.0,327.0,245.0,82.0,5.0,1.5060240963855422,0.2507645259938837,1,93.2258064516129,16.596774193548388,55.29032258064516,7.503225806451613,1.538461538461538,0.6451612903225806,4.659354838709677,0.0,25,2.0,31,11,0.0,5.8,19.7,8.37,3.6,13.0,9.093548387096773,1.6966666666666663,1.7519074090523372,86.96774193548387,21.09032258064516,52.67741935483871,12.438709677419356,2.65,1.025806451612903,4.481290322580644,0.0,13,0.0,31,6,2.0,16.4,26.4,7.88,6.8,12.0,8.651612903225805,2.1466666666666665,1.2408054962684087,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Sydney,Melbourne,Jetstar,2017-05-01,2017-05,2017,332.0,328.0,260.0,68.0,4.0,1.2048192771084338,0.2073170731707317,0,86.96774193548387,21.09032258064516,52.67741935483871,12.438709677419356,2.65,1.025806451612903,4.481290322580644,0.0,13,0.0,31,6,2.0,16.4,26.4,7.88,6.8,12.0,8.651612903225805,2.1466666666666665,1.2408054962684087,93.2258064516129,16.596774193548388,55.29032258064516,7.503225806451613,1.538461538461538,0.6451612903225806,4.659354838709677,0.0,25,2.0,31,11,0.0,5.8,19.7,8.37,3.6,13.0,9.093548387096773,1.6966666666666663,1.7519074090523372,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Melbourne,Sydney,Qantas,2017-05-01,2017-05,2017,1014.0,997.0,902.0,95.0,17.0,1.6765285996055226,0.0952858575727181,0,93.2258064516129,16.596774193548388,55.29032258064516,7.503225806451613,1.538461538461538,0.6451612903225806,4.659354838709677,0.0,25,2.0,31,11,0.0,5.8,19.7,8.37,3.6,13.0,9.093548387096773,1.6966666666666663,1.7519074090523372,86.96774193548387,21.09032258064516,52.67741935483871,12.438709677419356,2.65,1.025806451612903,4.481290322580644,0.0,13,0.0,31,6,2.0,16.4,26.4,7.88,6.8,12.0,8.651612903225805,2.1466666666666665,1.2408054962684087,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Sydney,Melbourne,Qantas,2017-05-01,2017-05,2017,1018.0,1003.0,883.0,120.0,15.0,1.4734774066797642,0.1196410767696909,0,86.96774193548387,21.09032258064516,52.67741935483871,12.438709677419356,2.65,1.025806451612903,4.481290322580644,0.0,13,0.0,31,6,2.0,16.4,26.4,7.88,6.8,12.0,8.651612903225805,2.1466666666666665,1.2408054962684087,93.2258064516129,16.596774193548388,55.29032258064516,7.503225806451613,1.538461538461538,0.6451612903225806,4.659354838709677,0.0,25,2.0,31,11,0.0,5.8,19.7,8.37,3.6,13.0,9.093548387096773,1.6966666666666663,1.7519074090523372,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Melbourne,Sydney,Tigerair Australia,2017-05-01,2017-05,2017,263.0,260.0,193.0,67.0,3.0,1.1406844106463878,0.2576923076923076,1,93.2258064516129,16.596774193548388,55.29032258064516,7.503225806451613,1.538461538461538,0.6451612903225806,4.659354838709677,0.0,25,2.0,31,11,0.0,5.8,19.7,8.37,3.6,13.0,9.093548387096773,1.6966666666666663,1.7519074090523372,86.96774193548387,21.09032258064516,52.67741935483871,12.438709677419356,2.65,1.025806451612903,4.481290322580644,0.0,13,0.0,31,6,2.0,16.4,26.4,7.88,6.8,12.0,8.651612903225805,2.1466666666666665,1.2408054962684087,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Sydney,Melbourne,Tigerair Australia,2017-05-01,2017-05,2017,263.0,260.0,187.0,73.0,3.0,1.1406844106463878,0.2807692307692307,1,86.96774193548387,21.09032258064516,52.67741935483871,12.438709677419356,2.65,1.025806451612903,4.481290322580644,0.0,13,0.0,31,6,2.0,16.4,26.4,7.88,6.8,12.0,8.651612903225805,2.1466666666666665,1.2408054962684087,93.2258064516129,16.596774193548388,55.29032258064516,7.503225806451613,1.538461538461538,0.6451612903225806,4.659354838709677,0.0,25,2.0,31,11,0.0,5.8,19.7,8.37,3.6,13.0,9.093548387096773,1.6966666666666663,1.7519074090523372,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Melbourne,Sydney,Virgin Australia,2017-05-01,2017-05,2017,770.0,742.0,681.0,61.0,28.0,3.636363636363636,0.082210242587601,0,93.2258064516129,16.596774193548388,55.29032258064516,7.503225806451613,1.538461538461538,0.6451612903225806,4.659354838709677,0.0,25,2.0,31,11,0.0,5.8,19.7,8.37,3.6,13.0,9.093548387096773,1.6966666666666663,1.7519074090523372,86.96774193548387,21.09032258064516,52.67741935483871,12.438709677419356,2.65,1.025806451612903,4.481290322580644,0.0,13,0.0,31,6,2.0,16.4,26.4,7.88,6.8,12.0,8.651612903225805,2.1466666666666665,1.2408054962684087,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Sydney,Melbourne,Virgin Australia,2017-05-01,2017-05,2017,765.0,738.0,660.0,78.0,27.0,3.5294117647058822,0.1056910569105691,0,86.96774193548387,21.09032258064516,52.67741935483871,12.438709677419356,2.65,1.025806451612903,4.481290322580644,0.0,13,0.0,31,6,2.0,16.4,26.4,7.88,6.8,12.0,8.651612903225805,2.1466666666666665,1.2408054962684087,93.2258064516129,16.596774193548388,55.29032258064516,7.503225806451613,1.538461538461538,0.6451612903225806,4.659354838709677,0.0,25,2.0,31,11,0.0,5.8,19.7,8.37,3.6,13.0,9.093548387096773,1.6966666666666663,1.7519074090523372,5,0,0,1,1,0,0,0,0,0,1,0,0,0.0
Melbourne,Sydney,Jetstar,2017-06-01,2017-06,2017,337.0,335.0,263.0,72.0,2.0,0.5934718100890208,0.2149253731343283,0,93.96666666666668,14.33,57.53333333333333,5.406666666666666,1.4909090909090907,0.5466666666666666,3.9003333333333337,0.0,26,0.0,30,8,0.0,6.6,17.5,6.71,2.1,11.0,8.923333333333334,1.2931034482758623,1.3253327060060032,91.7,18.09333333333333,63.3,10.146666666666668,7.146666666666667,3.5733333333333333,5.092666666666667,0.0,21,1.0,30,14,3.0,41.6,21.8,10.45,6.8,15.0,7.946666666666666,1.279310344827586,1.9082252692386503,6,1,1,1,0,1,1,1,1,0,2,0,4,0.1333
