departing_port,arriving_port,airline,month,year_month,year,sectors_scheduled,sectors_flown,arrivals_on_time,arrivals_delayed,cancellations,cancellations_pct,delay_rate,is_high_delay,avg_max_humidity_dep,avg_max_temp_dep,avg_min_humidity_dep,avg_min_temp_dep,avg_rainfall_on_rainy_days_dep,avg_rainfall_per_day_dep,avg_wind_speed_dep,days_above_35C_dep,days_high_humidity_dep,days_high_wind_dep,days_in_month_dep,extreme_weather_days_dep,heavy_rain_days_dep,max_daily_rainfall_dep,max_temperature_dep,max_wind_speed_dep,min_temperature_dep,rainy_days_dep,temp_range_mean_dep,temp_volatility_dep,wind_speed_std_dep,avg_max_humidity_arr,avg_max_temp_arr,avg_min_humidity_arr,avg_min_temp_arr,avg_rainfall_on_rainy_days_arr,avg_rainfall_per_day_arr,avg_wind_speed_arr,days_above_35C_arr,days_high_humidity_arr,days_high_wind_arr,days_in_month_arr,extreme_weather_days_arr,heavy_rain_days_arr,max_daily_rainfall_arr,max_temperature_arr,max_wind_speed_arr,min_temperature_arr,rainy_days_arr,temp_range_mean_arr,temp_volatility_arr,wind_speed_std_arr
Sydney,Hobart,Qantas,2016-03-01,2016-03,2016,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,88.54838709677419,26.9741935483871,51.935483870967744,19.654838709677417,16.377777777777776,4.754838709677419,5.631290322580645,0.0,15,2.0,31,7,5.0,40.8,31.7,8.06,14.4,9.0,7.319354838709677,2.2466666666666666,1.2019532490505715,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449
Sydney,Melbourne,Qantas,2016-03-01,2016-03,2016,986.0,954.0,764.0,190.0,32.0,3.2454361054766734,0.19916142557651992,0,88.54838709677419,26.9741935483871,51.935483870967744,19.654838709677417,16.377777777777776,4.754838709677419,5.631290322580645,0.0,15,2.0,31,7,5.0,40.8,31.7,8.06,14.4,9.0,7.319354838709677,2.2466666666666666,1.2019532490505715,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713
Hobart,Melbourne,QantasLink,2016-03-01,2016-03,2016,138.0,134.0,98.0,36.0,4.0,2.898550724637681,0.26865671641791045,1,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713
Hobart,Sydney,QantasLink,2016-03-01,2016-03,2016,51.0,51.0,38.0,13.0,0.0,0.0,0.2549019607843137,1,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449,88.54838709677419,26.9741935483871,51.935483870967744,19.654838709677417,16.377777777777776,4.754838709677419,5.631290322580645,0.0,15,2.0,31,7,5.0,40.8,31.7,8.06,14.4,9.0,7.319354838709677,2.2466666666666666,1.2019532490505715
Melbourne,Hobart,QantasLink,2016-03-01,2016-03,2016,138.0,134.0,106.0,28.0,4.0,2.898550724637681,0.208955223880597,0,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449
Sydney,Hobart,QantasLink,2016-03-01,2016-03,2016,52.0,52.0,44.0,8.0,0.0,0.0,0.15384615384615385,0,88.54838709677419,26.9741935483871,51.935483870967744,19.654838709677417,16.377777777777776,4.754838709677419,5.631290322580645,0.0,15,2.0,31,7,5.0,40.8,31.7,8.06,14.4,9.0,7.319354838709677,2.2466666666666666,1.2019532490505715,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449
Hobart,Melbourne,Tigerair Australia,2016-03-01,2016-03,2016,35.0,35.0,25.0,10.0,0.0,0.0,0.2857142857142857,1,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713
Melbourne,Hobart,Tigerair Australia,2016-03-01,2016-03,2016,35.0,35.0,30.0,5.0,0.0,0.0,0.14285714285714285,0,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449
Melbourne,Sydney,Tigerair Australia,2016-03-01,2016-03,2016,244.0,242.0,168.0,74.0,2.0,0.819672131147541,0.30578512396694213,1,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713,88.54838709677419,26.9741935483871,51.935483870967744,19.654838709677417,16.377777777777776,4.754838709677419,5.631290322580645,0.0,15,2.0,31,7,5.0,40.8,31.7,8.06,14.4,9.0,7.319354838709677,2.2466666666666666,1.2019532490505715
Sydney,Melbourne,Tigerair Australia,2016-03-01,2016-03,2016,244.0,242.0,167.0,75.0,2.0,0.819672131147541,0.30991735537190085,1,88.54838709677419,26.9741935483871,51.935483870967744,19.654838709677417,16.377777777777776,4.754838709677419,5.631290322580645,0.0,15,2.0,31,7,5.0,40.8,31.7,8.06,14.4,9.0,7.319354838709677,2.2466666666666666,1.2019532490505715,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713
Hobart,Melbourne,Virgin Australia,2016-03-01,2016-03,2016,144.0,143.0,118.0,25.0,1.0,0.6944444444444444,0.17482517482517482,0,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713
Hobart,Sydney,Virgin Australia,2016-03-01,2016-03,2016,63.0,63.0,55.0,8.0,0.0,0.0,0.12698412698412698,0,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449,88.54838709677419,26.9741935483871,51.935483870967744,19.654838709677417,16.377777777777776,4.754838709677419,5.631290322580645,0.0,15,2.0,31,7,5.0,40.8,31.7,8.06,14.4,9.0,7.319354838709677,2.2466666666666666,1.2019532490505715
Melbourne,Hobart,Virgin Australia,2016-03-01,2016-03,2016,144.0,143.0,127.0,16.0,1.0,0.6944444444444444,0.11188811188811189,0,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449
Melbourne,Sydney,Virgin Australia,2016-03-01,2016-03,2016,804.0,769.0,663.0,106.0,35.0,4.353233830845771,0.1378413524057217,0,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713,88.54838709677419,26.9741935483871,51.935483870967744,19.654838709677417,16.377777777777776,4.754838709677419,5.631290322580645,0.0,15,2.0,31,7,5.0,40.8,31.7,8.06,14.4,9.0,7.319354838709677,2.2466666666666666,1.2019532490505715
Sydney,Hobart,Virgin Australia,2016-03-01,2016-03,2016,63.0,63.0,58.0,5.0,0.0,0.0,0.07936507936507936,0,88.54838709677419,26.9741935483871,51.935483870967744,19.654838709677417,16.377777777777776,4.754838709677419,5.631290322580645,0.0,15,2.0,31,7,5.0,40.8,31.7,8.06,14.4,9.0,7.319354838709677,2.2466666666666666,1.2019532490505715,85.41935483870968,22.161290322580644,43.193548387096776,11.748387096774191,1.775,0.4580645161290323,4.349354838709678,0.0,11,0.0,31,3,0.0,4.2,32.0,7.12,5.1,8.0,10.412903225806453,2.95,1.163090525235449
Sydney,Melbourne,Virgin Australia,2016-03-01,2016-03,2016,796.0,762.0,621.0,141.0,34.0,4.271356783919598,0.18503937007874016,0,88.54838709677419,26.9741935483871,51.935483870967744,19.654838709677417,16.377777777777776,4.754838709677419,5.631290322580645,0.0,15,2.0,31,7,5.0,40.8,31.7,8.06,14.4,9.0,7.319354838709677,2.2466666666666666,1.2019532490505715,89.83870967741936,25.661290322580644,40.354838709677416,14.283870967741937,3.022222222222222,0.8774193548387097,4.602258064516128,3.0,19,2.0,31,14,0.0,9.8,40.2,9.26,7.0,9.0,11.37741935483871,5.48,1.6012405808776713
Hobart,Melbourne,Jetstar,2016-04-01,2016-04,2016,158.0,158.0,95.0,63.0,0.0,0.0,0.3987341772151899,1,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089
Hobart,Sydney,Jetstar,2016-04-01,2016-04,2016,74.0,72.0,58.0,14.0,2.0,2.7027027027027026,0.19444444444444445,0,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744
Melbourne,Hobart,Jetstar,2016-04-01,2016-04,2016,158.0,158.0,123.0,35.0,0.0,0.0,0.22151898734177214,0,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776
Melbourne,Sydney,Jetstar,2016-04-01,2016-04,2016,338.0,330.0,259.0,71.0,8.0,2.366863905325444,0.21515151515151515,0,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744
Sydney,Hobart,Jetstar,2016-04-01,2016-04,2016,74.0,74.0,63.0,11.0,0.0,0.0,0.14864864864864866,0,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776
Sydney,Melbourne,Jetstar,2016-04-01,2016-04,2016,339.0,332.0,259.0,73.0,7.0,2.0648967551622417,0.21987951807228914,0,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089
Hobart,Melbourne,Qantas,2016-04-01,2016-04,2016,2.0,2.0,1.0,1.0,0.0,0.0,0.5,1,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089
Melbourne,Hobart,Qantas,2016-04-01,2016-04,2016,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776
Melbourne,Sydney,Qantas,2016-04-01,2016-04,2016,945.0,914.0,802.0,112.0,31.0,3.28042328042328,0.12253829321663019,0,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744
Sydney,Melbourne,Qantas,2016-04-01,2016-04,2016,944.0,916.0,775.0,141.0,28.0,2.9661016949152543,0.1539301310043668,0,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089
Hobart,Melbourne,QantasLink,2016-04-01,2016-04,2016,140.0,136.0,103.0,33.0,4.0,2.857142857142857,0.2426470588235294,0,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089
Hobart,Sydney,QantasLink,2016-04-01,2016-04,2016,56.0,56.0,51.0,5.0,0.0,0.0,0.08928571428571429,0,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744
Melbourne,Hobart,QantasLink,2016-04-01,2016-04,2016,140.0,136.0,115.0,21.0,4.0,2.857142857142857,0.15441176470588236,0,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776
Sydney,Hobart,QantasLink,2016-04-01,2016-04,2016,55.0,55.0,49.0,6.0,0.0,0.0,0.10909090909090909,0,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776
Hobart,Melbourne,Tigerair Australia,2016-04-01,2016-04,2016,32.0,32.0,29.0,3.0,0.0,0.0,0.09375,0,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089
Melbourne,Hobart,Tigerair Australia,2016-04-01,2016-04,2016,32.0,32.0,30.0,2.0,0.0,0.0,0.0625,0,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776
Melbourne,Sydney,Tigerair Australia,2016-04-01,2016-04,2016,232.0,232.0,199.0,33.0,0.0,0.0,0.14224137931034483,0,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744
Sydney,Melbourne,Tigerair Australia,2016-04-01,2016-04,2016,232.0,232.0,202.0,30.0,0.0,0.0,0.12931034482758622,0,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089
Hobart,Melbourne,Virgin Australia,2016-04-01,2016-04,2016,143.0,143.0,121.0,22.0,0.0,0.0,0.15384615384615385,0,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089
Hobart,Sydney,Virgin Australia,2016-04-01,2016-04,2016,60.0,60.0,57.0,3.0,0.0,0.0,0.05,0,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744
Melbourne,Hobart,Virgin Australia,2016-04-01,2016-04,2016,143.0,143.0,129.0,14.0,0.0,0.0,0.0979020979020979,0,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776
Melbourne,Sydney,Virgin Australia,2016-04-01,2016-04,2016,764.0,750.0,681.0,69.0,14.0,1.832460732984293,0.092,0,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744
Sydney,Hobart,Virgin Australia,2016-04-01,2016-04,2016,60.0,60.0,59.0,1.0,0.0,0.0,0.016666666666666666,0,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744,82.43333333333334,20.64,35.2,9.916666666666666,1.0,0.2666666666666666,4.522333333333333,0.0,5,1.0,30,3,0.0,2.2,26.4,9.3,5.2,8.0,10.723333333333333,3.3896551724137933,1.491534001677776
Sydney,Melbourne,Virgin Australia,2016-04-01,2016-04,2016,766.0,751.0,654.0,97.0,15.0,1.95822454308094,0.12916111850865514,0,90.7,24.80666666666667,52.266666666666666,16.803333333333335,6.333333333333332,2.533333333333333,4.662333333333334,0.0,14,1.0,30,6,2.0,33.4,34.7,9.35,12.6,12.0,8.003333333333334,2.682758620689655,1.4802042807138744,87.7,22.686666666666667,38.333333333333336,11.853333333333332,4.3,1.1466666666666667,5.143,0.0,15,2.0,30,10,1.0,16.4,29.2,8.92,7.4,8.0,10.833333333333336,3.5517241379310347,1.631473102064089
Hobart,Melbourne,Jetstar,2016-05-01,2016-05,2016,154.0,152.0,98.0,54.0,2.0,1.2987012987012987,0.35526315789473684,1,83.19354838709677,15.603225806451611,47.354838709677416,8.474193548387097,3.631578947368421,2.225806451612903,5.241935483870968,0.0,11,3.0,31,5,1.0,11.6,21.4,10.29,2.5,19.0,7.129032258064516,2.226666666666667,2.1074367042370667,87.54838709677419,18.12258064516129,48.225806451612904,9.693548387096774,3.271428571428572,1.4774193548387096,6.708064516129032,0.0,12,11.0,31,14,2.0,11.4,25.5,10.4,1.0,14.0,8.429032258064517,2.08,2.0058936817203428
Hobart,Sydney,Jetstar,2016-05-01,2016-05,2016,51.0,51.0,36.0,15.0,0.0,0.0,0.29411764705882354,1,83.19354838709677,15.603225806451611,47.354838709677416,8.474193548387097,3.631578947368421,2.225806451612903,5.241935483870968,0.0,11,3.0,31,5,1.0,11.6,21.4,10.29,2.5,19.0,7.129032258064516,2.226666666666667,2.1074367042370667,77.35483870967742,23.37741935483871,34.806451612903224,12.761290322580646,1.7714285714285716,0.4,4.699999999999999,0.0,7,2.0,31,3,0.0,4.2,28.9,9.58,7.4,7.0,10.616129032258067,2.153333333333334,1.6734515230504885
Melbourne,Hobart,Jetstar,2016-05-01,2016-05,2016,154.0,152.0,119.0,33.0,2.0,1.2987012987012987,0.21710526315789475,0,87.54838709677419,18.12258064516129,48.225806451612904,9.693548387096774,3.271428571428572,1.4774193548387096,6.708064516129032,0.0,12,11.0,31,14,2.0,11.4,25.5,10.4,1.0,14.0,8.429032258064517,2.08,2.0058936817203428,83.19354838709677,15.603225806451611,47.354838709677416,8.474193548387097,3.631578947368421,2.225806451612903,5.241935483870968,0.0,11,3.0,31,5,1.0,11.6,21.4,10.29,2.5,19.0,7.129032258064516,2.226666666666667,2.1074367042370667
Melbourne,Sydney,Jetstar,2016-05-01,2016-05,2016,331.0,325.0,264.0,61.0,6.0,1.812688821752266,0.18769230769230769,0,87.54838709677419,18.12258064516129,48.225806451612904,9.693548387096774,3.271428571428572,1.4774193548387096,6.708064516129032,0.0,12,11.0,31,14,2.0,11.4,25.5,10.4,1.0,14.0,8.429032258064517,2.08,2.0058936817203428,77.35483870967742,23.37741935483871,34.806451612903224,12.761290322580646,1.7714285714285716,0.4,4.699999999999999,0.0,7,2.0,31,3,0.0,4.2,28.9,9.58,7.4,7.0,10.616129032258067,2.153333333333334,1.6734515230504885
Sydney,Hobart,Jetstar,2016-05-01,2016-05,2016,51.0,51.0,39.0,12.0,0.0,0.0,0.23529411764705882,0,77.35483870967742,23.37741935483871,34.806451612903224,12.761290322580646,1.7714285714285716,0.4,4.699999999999999,0.0,7,2.0,31,3,0.0,4.2,28.9,9.58,7.4,7.0,10.616129032258067,2.153333333333334,1.6734515230504885,83.19354838709677,15.603225806451611,47.354838709677416,8.474193548387097,3.631578947368421,2.225806451612903,5.241935483870968,0.0,11,3.0,31,5,1.0,11.6,21.4,10.29,2.5,19.0,7.129032258064516,2.226666666666667,2.1074367042370667
