year_month,days_in_month,max_temperature,avg_max_temp,min_temperature,avg_min_temp,max_daily_rainfall,avg_rainfall_per_day,avg_wind_speed,max_wind_speed,avg_max_humidity,avg_min_humidity,temp_range_mean,days_above_35C,temp_volatility,rainy_days,heavy_rain_days,avg_rainfall_on_rainy_days,days_high_wind,wind_speed_std,days_high_humidity,extreme_weather_days
2013-05,31,35.2,32.696774193548386,17.9,23.729032258064517,21.2,1.0193548387096774,4.404516129032258,5.94,89.7741935483871,44.25806451612903,8.96774193548387,2.0,0.9766666666666666,5.0,1.0,6.32,0.0,0.671197133037567,19,5
2013-06,30,33.4,31.813333333333333,16.8,21.56,0.2,0.006666666666666667,4.651333333333333,6.59,81.96666666666667,32.93333333333333,10.253333333333334,0.0,0.8137931034482754,1.0,0.0,0.2,0.0,0.8976856578056068,10,2
2013-07,31,33.7,31.53548387096774,16.4,20.01290322580645,0.0,0.0,4.574838709677419,6.38,82.87096774193549,29.322580645161292,11.522580645161291,0.0,0.8699999999999998,0.0,0.0,0.0,0.0,0.9540889929412313,10,1
2013-08,31,34.3,32.06774193548387,15.8,19.38064516129032,2.4,0.07741935483870968,3.7912903225806454,5.28,91.12903225806451,29.451612903225808,12.687096774193545,0.0,0.7866666666666672,1.0,0.0,2.4,0.0,0.47158415251493113,22,1
2013-09,30,35.1,33.32333333333334,19.3,23.28666666666667,0.2,0.006666666666666667,4.584666666666666,7.02,88.06666666666666,33.733333333333334,10.036666666666667,2.0,0.6689655172413793,1.0,0.0,0.2,0.0,1.0074951299046608,11,3
2013-10,31,36.6,34.096774193548384,20.5,24.677419354838708,26.6,3.167741935483871,4.2212903225806455,5.92,91.38709677419355,43.70967741935484,9.41935483870968,4.0,1.0766666666666675,11.0,4.0,8.927272727272726,0.0,0.4974986896832585,18,11
2013-11,30,35.0,32.86,21.3,24.543333333333333,104.8,10.573333333333332,4.329,6.83,92.9,55.13333333333333,8.316666666666666,0.0,0.786206896551724,22.0,8.0,14.418181818181818,0.0,1.0212478843940438,23,13
2013-12,31,35.2,32.58387096774194,22.8,24.980645161290322,33.6,6.754838709677419,3.5629032258064517,4.49,95.03225806451613,58.87096774193548,7.603225806451613,1.0,0.9433333333333335,19.0,7.0,11.021052631578948,0.0,0.49913387348076665,30,19
2014-01,31,36.1,31.693548387096776,22.6,24.903225806451612,81.4,19.683870967741935,5.506129032258064,10.34,94.6774193548387,64.58064516129032,6.790322580645159,2.0,0.8933333333333338,23.0,16.0,26.530434782608694,3.0,1.7640383167028142,27,23
2014-02,28,33.7,31.25714285714286,21.6,25.185714285714287,108.2,13.071428571428571,5.9628571428571435,10.39,93.71428571428571,64.67857142857143,6.07142857142857,0.0,0.9444444444444443,21.0,8.0,17.42857142857143,5.0,1.9635113240255886,22,16
2014-03,31,35.8,32.97741935483871,21.5,24.700000000000003,16.2,2.9741935483870967,3.708387096774193,6.23,94.54838709677419,52.903225806451616,8.277419354838708,1.0,0.9199999999999997,13.0,4.0,7.092307692307694,0.0,0.8627208771253637,29,18
2014-04,30,34.2,32.96333333333333,23.1,24.81,36.4,6.113333333333333,3.563,5.37,94.56666666666666,52.7,8.153333333333334,0.0,0.7827586206896555,16.0,7.0,11.4625,0.0,0.6944317945208005,27,15
2014-05,31,33.7,32.65483870967742,19.8,23.338709677419356,3.2,0.25806451612903225,4.029032258064516,5.3,92.16129032258064,40.516129032258064,9.316129032258065,0.0,0.5700000000000005,4.0,0.0,2.0,0.0,0.5888030504829815,21,5
2014-06,30,33.7,31.173333333333336,15.0,19.976666666666667,0.0,0.0,4.637333333333333,6.89,82.3,30.566666666666666,11.196666666666664,0.0,0.7965517241379312,0.0,0.0,0.0,0.0,0.9815889066249656,9,3
2014-07,31,33.6,31.103225806451615,15.4,18.87741935483871,0.0,0.0,4.125806451612903,6.07,91.2258064516129,29.612903225806452,12.225806451612902,0.0,0.7466666666666665,0.0,0.0,0.0,0.0,0.7211184562587407,22,5
2014-08,31,33.8,31.932258064516127,13.0,17.809677419354838,0.0,0.0,4.426129032258065,6.12,85.64516129032258,17.29032258064516,14.12258064516129,0.0,0.7566666666666662,0.0,0.0,0.0,0.0,0.7204798281671035,15,1
2014-09,30,37.4,33.23,17.7,21.026666666666664,0.0,0.0,3.743666666666667,4.88,93.03333333333333,30.9,12.203333333333331,4.0,1.3172413793103441,0.0,0.0,0.0,0.0,0.46246329459814944,25,7
2014-10,31,36.1,34.26451612903226,21.5,23.603225806451615,9.8,0.4967741935483871,4.1003225806451615,5.02,89.51612903225806,34.67741935483871,10.661290322580644,5.0,0.8466666666666669,4.0,0.0,3.8499999999999996,0.0,0.434568628036031,12,5
2014-11,30,35.7,34.330000000000005,21.5,25.086666666666666,102.4,5.540000000000001,4.104666666666667,5.1,89.86666666666666,42.166666666666664,9.243333333333332,6.0,0.8482758620689653,13.0,3.0,12.784615384615385,0.0,0.5382713924722574,13,13
2014-12,31,35.3,33.97741935483871,24.4,26.583870967741937,28.4,3.5548387096774188,4.158064516129032,6.09,91.16129032258064,53.096774193548384,7.393548387096773,1.0,0.7733333333333334,18.0,5.0,6.122222222222223,0.0,0.8779575515738738,20,7
2015-01,31,33.0,31.206451612903226,22.2,25.051612903225806,118.8,15.180645161290323,5.305483870967742,8.32,94.2258064516129,67.61290322580645,6.154838709677421,0.0,1.1100000000000003,28.0,12.0,16.807142857142857,3.0,1.4767889461252917,23,21
2015-02,28,34.3,32.55357142857143,22.0,24.939285714285713,68.8,12.65,4.528928571428572,6.7,94.82142857142857,60.857142857142854,7.614285714285716,0.0,1.022222222222221,23.0,9.0,15.4,0.0,0.9060305746035298,24,18
2015-03,31,34.7,32.69032258064516,22.4,25.47741935483871,101.0,7.380645161290323,4.422580645161291,6.54,92.90322580645162,60.064516129032256,7.212903225806452,0.0,1.063333333333334,17.0,5.0,13.458823529411765,0.0,1.0422058905415812,21,16
2015-04,30,34.5,33.21,20.4,24.21333333333333,8.2,0.6799999999999999,3.8343333333333334,5.87,89.8,44.166666666666664,8.996666666666666,0.0,0.7103448275862067,9.0,0.0,2.2666666666666666,0.0,0.8542659011602053,18,6
2015-05,31,34.9,32.593548387096774,17.1,20.951612903225808,14.0,0.45806451612903226,4.027096774193549,6.13,89.61290322580645,32.16129032258065,11.641935483870965,0.0,1.0566666666666669,2.0,1.0,7.1,0.0,0.7710390977911435,21,5
2015-06,30,34.2,32.03666666666667,17.1,20.993333333333332,0.2,0.020000000000000004,4.320666666666667,5.69,85.26666666666667,29.9,11.043333333333331,0.0,0.8137931034482769,3.0,0.0,0.20000000000000004,0.0,0.8598473534670953,14,1
2015-07,31,34.4,31.309677419354838,14.8,18.925806451612903,0.0,0.0,4.319354838709677,5.78,88.3225806451613,26.806451612903224,12.383870967741936,0.0,1.0766666666666667,0.0,0.0,0.0,0.0,0.8092462974227768,14,5
2015-08,31,33.9,31.83225806451613,16.1,19.661290322580644,0.2,0.0064516129032258064,3.964193548387097,4.99,90.3225806451613,29.838709677419356,12.170967741935483,0.0,0.9433333333333336,1.0,0.0,0.2,0.0,0.4556151460282269,20,1
2015-09,30,36.3,33.23103448275862,18.7,22.144827586206898,1.8,0.11034482758620691,3.823,4.96,89.96666666666667,33.86666666666667,11.078571428571427,3.0,0.8777777777777784,2.0,0.0,1.6,0.0,0.43147022113251104,15,6
2015-10,31,35.6,33.75806451612903,22.0,24.07741935483871,42.2,1.3677419354838711,4.387419354838709,5.82,88.0,36.45161290322581,9.680645161290322,2.0,0.8800000000000007,2.0,1.0,21.200000000000003,0.0,0.5591658534038922,8,4
2015-11,30,36.9,34.663333333333334,22.0,25.936666666666667,45.2,2.8200000000000003,4.299666666666667,6.26,88.5,45.96666666666667,8.726666666666665,10.0,0.893103448275863,8.0,2.0,10.575000000000001,0.0,0.638114049547481,10,13
2015-12,31,36.4,32.446666666666665,23.4,25.35666666666667,119.4,14.455172413793104,4.8022580645161295,10.6,93.25806451612904,61.54838709677419,7.141379310344825,4.0,1.4321428571428565,18.0,10.0,23.288888888888888,4.0,2.217111799432495,22,21
2016-01,31,35.5,32.98064516129032,22.3,26.05806451612903,39.0,5.425806451612903,4.252580645161291,7.58,91.93548387096774,58.16129032258065,6.9225806451612915,1.0,1.0166666666666657,15.0,6.0,11.213333333333333,0.0,1.2877421267265572,21,9
2016-02,29,35.3,33.48275862068966,22.6,25.42758620689655,41.0,5.158620689655172,4.111724137931034,5.6,94.79310344827586,58.96551724137931,8.055172413793104,1.0,0.5678571428571415,22.0,4.0,6.8,0.0,0.8561836792481141,27,13
2016-03,31,35.2,33.748387096774195,23.5,26.177419354838708,28.6,3.7419354838709675,3.717741935483871,6.89,94.54838709677419,59.70967741935484,7.570967741935483,2.0,0.9066666666666665,17.0,4.0,6.823529411764706,0.0,0.9226617642358417,28,17
2016-04,30,36.0,34.526666666666664,22.5,24.976666666666667,21.4,1.54,3.2849999999999997,4.23,91.73333333333333,42.833333333333336,9.55,9.0,0.6206896551724136,7.0,2.0,6.6000000000000005,0.0,0.486335700718242,21,13
2016-05,31,35.2,33.52258064516129,21.8,24.670967741935485,49.0,2.0580645161290323,3.9793548387096775,5.87,91.03225806451613,45.225806451612904,8.851612903225806,3.0,0.8266666666666663,6.0,1.0,10.633333333333335,0.0,0.8632069488593912,23,13
2016-06,30,34.6,33.193333333333335,17.7,23.033333333333335,0.0,0.0,3.9709999999999996,6.13,87.7,38.8,10.159999999999998,0.0,0.6068965517241385,0.0,0.0,0.0,0.0,1.0991794745360646,18,2
2016-07,31,33.8,31.54516129032258,13.8,19.75483870967742,0.0,0.0,4.1490322580645165,7.64,86.51612903225806,30.903225806451612,11.790322580645164,0.0,0.7199999999999995,0.0,0.0,0.0,0.0,1.1096316350895001,15,3
2016-08,31,34.8,32.57419354838709,13.3,20.248387096774195,0.0,0.0,4.1,5.86,89.06451612903226,27.64516129032258,12.325806451612902,0.0,0.9200000000000003,0.0,0.0,0.0,0.0,0.587321604120491,14,1
2016-09,30,35.5,33.17666666666666,22.8,24.68,34.2,2.1599999999999997,3.914,5.13,91.56666666666666,47.93333333333333,8.496666666666666,2.0,1.072413793103449,8.0,1.0,8.1,0.0,0.47796695889266594,20,7
2016-10,31,37.5,33.770967741935486,22.8,24.648387096774194,24.0,4.316129032258064,3.9729032258064514,5.64,92.12903225806451,43.67741935483871,9.122580645161289,4.0,1.2766666666666664,16.0,5.0,8.3625,0.0,0.6507082989501368,19,15
2016-11,30,35.5,33.736666666666665,21.2,25.456666666666667,82.0,7.046666666666667,3.2873333333333337,5.08,91.63333333333334,52.63333333333333,8.28,3.0,1.0379310344827588,14.0,6.0,15.1,0.0,0.9107402572039703,22,12
2016-12,31,35.2,32.63870967741936,23.2,25.16,78.8,13.046666666666665,3.226129032258064,6.27,95.25806451612904,59.516129032258064,7.446666666666668,1.0,1.28,21.0,9.0,18.63809523809524,0.0,1.078476324633832,28,19
2017-01,31,34.1,31.983870967741936,22.5,25.47741935483871,144.0,14.78709677419355,3.9312903225806455,6.63,93.70967741935483,63.41935483870968,6.506451612903226,0.0,1.0933333333333333,23.0,11.0,19.930434782608693,0.0,1.164066842111408,23,19
2017-02,28,34.7,31.553571428571427,23.3,25.135714285714283,201.8,21.664285714285715,4.0042857142857144,7.06,94.35714285714286,62.857142857142854,6.417857142857143,0.0,1.181481481481482,19.0,11.0,31.926315789473673,0.0,1.36002839995246,21,17
